subj,session,block,trial,set_size,response,rt,correct,response_category
13,2,7,17,8,1170,1.85,1,correct
13,2,7,18,2,431,1.323,1,correct
13,2,7,19,8,451,1.67,0,intrusion
13,2,7,20,4,930,0.921,1,correct
13,2,7,21,8,760,2.268,1,correct
13,2,7,22,8,395,3.124,1,correct
13,2,7,23,2,54,1.546,1,correct
13,2,7,24,6,743,3.081,0,intrusion
13,2,7,25,8,1112,-1,1,correct
13,2,7,26,6,965,3.308,1,correct
13,2,7,27,8,979,3.514,0,intrusion
13,2,7,28,4,675,1.468,1,correct
13,2,8,1,8,64,2.787,0,new
13,2,8,2,6,687,2.652,1,correct
13,2,8,3,8,1173,2.794,1,correct
13,2,8,4,2,645,1.204,1,correct
13,2,8,5,2,459,0.97,1,correct
13,2,8,6,6,114,1.744,1,correct
13,2,8,7,6,169,4.531,0,intrusion
13,2,8,8,6,588,-1,1,correct
13,2,8,9,4,367,1.274,1,correct
13,2,8,10,8,826,1.766,1,correct
13,2,8,11,8,957,-1,0,intrusion
13,2,8,12,8,563,2.581,0,intrusion
13,2,8,13,6,822,1.835,1,correct
13,2,8,14,4,18,1.762,1,correct
13,2,8,15,8,667,2.21,1,correct
13,2,8,16,2,585,0.77,1,correct
13,2,8,17,4,462,0.903,1,correct
13,2,8,18,8,138,3.643,0,intrusion
13,2,8,19,6,773,1.955,1,correct
13,2,8,20,8,41,6.112,0,intrusion
13,2,8,21,4,917,0.991,1,correct
13,2,8,22,8,423,1.947,0,intrusion
13,2,8,23,4,1120,1.776,1,correct
13,2,8,24,2,810,-1,1,correct
13,2,8,25,8,635,2.858,0,intrusion
13,2,8,26,6,1181,2.182,0,intrusion
13,2,8,27,6,611,1.709,1,correct
13,2,8,28,4,180,-1,1,correct
13,3,1,1,2,433,1.71,1,correct
13,3,1,2,4,607,-1,1,correct
13,3,1,3,8,1021,2.287,1,correct
13,3,1,4,8,566,1.486,1,correct
13,3,1,5,8,711,2.312,1,correct
13,3,1,6,6,1189,2.068,1,correct
13,3,1,7,8,553,-1,1,correct
13,3,1,8,6,26,5.268,0,intrusion
13,3,1,9,2,353,-1,1,correct
13,3,1,10,8,878,6.93,0,intrusion
13,3,1,11,4,1184,1.968,1,correct
13,3,1,12,4,703,1.86,1,correct
13,3,1,13,8,1165,6.724,1,correct
13,3,1,14,4,439,1.62,1,correct
13,3,1,15,8,144,1.897,1,correct
13,3,1,16,2,640,1.379,1,correct
13,3,1,17,6,591,1.51,1,correct
13,3,1,18,8,104,9.224,0,intrusion
13,3,1,19,6,82,1.997,1,correct
13,3,1,20,4,743,1.3,1,correct
13,3,1,21,6,527,1.52,1,correct
13,3,1,22,6,197,4.654,0,intrusion
13,3,1,23,6,1009,3.354,1,correct
13,3,1,24,2,328,0.906,1,correct
13,3,1,25,8,911,9.792,0,intrusion
13,3,1,26,8,212,15.205,1,correct
13,3,1,27,4,941,1.16,1,correct
13,3,1,28,6,31,-1,1,correct
13,3,2,1,6,951,2.23,1,correct
13,3,2,2,6,933,2.269,1,correct
13,3,2,3,8,287,3.394,1,correct
13,3,2,4,8,1178,2.665,1,correct
13,3,2,5,8,773,2.708,1,correct
13,3,2,6,8,670,6.625,0,intrusion
13,3,2,7,8,1047,3.105,0,intrusion
13,3,2,8,6,692,2.522,1,correct
13,3,2,9,8,463,4.844,1,correct
13,3,2,10,2,522,0.882,1,correct
13,3,2,11,8,680,-1,1,correct
13,3,2,12,6,296,11.275,1,correct
13,3,2,13,4,23,0.971,1,correct
13,3,2,14,6,890,1.944,1,correct
13,3,2,15,2,1172,-1,1,correct
13,3,2,16,8,841,2.191,1,correct
13,3,2,17,4,257,1.561,1,correct
13,3,2,18,6,578,-1,1,correct
13,3,2,19,4,736,1.682,1,correct
13,3,2,20,6,443,2.176,0,intrusion
13,3,2,21,8,731,5.725,0,intrusion
13,3,2,22,8,547,5.829,0,intrusion
13,3,2,23,4,991,1.352,1,correct
13,3,2,24,4,979,1.658,1,correct
13,3,2,25,2,982,1.205,1,correct
13,3,2,26,4,808,-1,1,correct
13,3,2,27,2,410,0.838,1,correct
13,3,2,28,6,698,2.122,1,correct
13,3,3,1,4,681,3.616,1,correct
13,3,3,2,2,1060,2.002,1,correct
13,3,3,3,8,240,1.708,1,correct
13,3,3,4,2,1138,0.744,1,correct
13,3,3,5,6,930,1.054,1,correct
13,3,3,6,8,95,3.151,1,correct
13,3,3,7,6,593,3.272,1,correct
13,3,3,8,4,1149,1.489,1,correct
13,3,3,9,8,311,2.475,1,correct
13,3,3,10,8,1198,2.263,1,correct
13,3,3,11,2,742,-1,1,correct
13,3,3,12,6,423,4.326,1,correct
13,3,3,13,6,872,1.764,1,correct
13,3,3,14,4,5,-1,1,correct
13,3,3,15,8,338,2.859,0,intrusion
13,3,3,16,8,696,1.731,1,correct
13,3,3,17,8,540,1.994,1,correct
13,3,3,18,6,367,1.03,1,correct
13,3,3,19,6,226,1.245,1,correct
13,3,3,20,4,793,2.409,1,correct
13,3,3,21,8,153,-1,0,intrusion
13,3,3,22,2,1040,1.259,1,correct
13,3,3,23,8,1115,1.702,1,correct
13,3,3,24,6,1013,-1,1,correct
13,3,3,25,4,98,1.244,1,correct
13,3,3,26,4,398,1.339,1,correct
13,3,3,27,6,946,1.428,1,correct
13,3,3,28,8,634,9.36,0,intrusion
13,3,4,1,4,971,0.91,1,correct
13,3,4,2,4,783,-1,1,correct
13,3,4,3,6,936,-1,1,correct
13,3,4,4,8,554,7.153,1,correct
13,3,4,5,2,1070,1.039,1,correct
13,3,4,6,4,142,1.045,1,correct
13,3,4,7,4,300,1.237,1,correct
13,3,4,8,8,669,1.87,1,correct
13,3,4,9,6,196,1.508,1,correct
13,3,4,10,8,457,1.779,0,intrusion
13,3,4,11,6,136,1.702,1,correct
13,3,4,12,6,802,1.923,1,correct
13,3,4,13,8,131,2.229,1,correct
13,3,4,14,6,317,1.499,1,correct
13,3,4,15,4,126,1.499,0,intrusion
13,3,4,16,6,387,1.571,1,correct
13,3,4,17,8,1022,1.796,1,correct
13,3,4,18,4,560,1.001,1,correct
13,3,4,19,6,667,0.944,1,correct
13,3,4,20,8,1144,1.189,1,correct
13,3,4,21,6,254,1.882,1,correct
13,3,4,22,8,749,2.199,1,correct
13,3,4,23,8,73,1.202,1,correct
13,3,4,24,2,46,0.838,1,correct
13,3,4,25,8,109,4.121,0,intrusion
13,3,4,26,8,446,-1,1,correct
13,3,4,27,2,815,1.169,1,correct
13,3,4,28,2,259,-1,1,correct
13,3,5,1,2,199,-1,1,correct
13,3,5,2,2,577,1.202,1,correct
13,3,5,3,2,600,0.792,1,correct
13,3,5,4,8,977,0.933,1,correct
13,3,5,5,6,548,8.934,1,correct
13,3,5,6,4,366,13.559,1,correct
13,3,5,7,6,372,2.567,1,correct
13,3,5,8,8,437,9.994,0,intrusion
13,3,5,9,4,239,1.156,1,correct
13,3,5,10,8,505,2.291,1,correct
13,3,5,11,6,712,8.825,1,correct
13,3,5,12,6,424,3.401,1,correct
13,3,5,13,6,278,1.444,1,correct
13,3,5,14,8,120,-1,1,correct
13,3,5,15,8,1135,2.728,1,correct
13,3,5,16,4,1113,1.118,1,correct
13,3,5,17,6,436,-1,0,intrusion
13,3,5,18,4,931,1.139,1,correct
13,3,5,19,4,124,-1,1,correct
13,3,5,20,8,896,5.161,1,correct
13,3,5,21,4,207,2.268,1,correct
13,3,5,22,2,396,0.959,1,correct
13,3,5,23,6,908,1.356,1,correct
13,3,5,24,8,47,1.432,1,correct
13,3,5,25,8,582,1.665,1,correct
13,3,5,26,8,68,6.403,0,intrusion
13,3,5,27,8,960,1.882,1,correct
13,3,5,28,6,751,3.998,1,correct
13,3,6,1,2,59,1.355,1,correct
13,3,6,2,4,118,1.122,1,correct
13,3,6,3,8,905,4.542,1,correct
13,3,6,4,2,250,-1,1,correct
13,3,6,5,8,81,1.154,1,correct
13,3,6,6,8,1191,2.262,1,correct
13,3,6,7,6,961,3.76,1,correct
13,3,6,8,4,17,-1,1,correct
13,3,6,9,6,631,1.183,1,correct
13,3,6,10,8,668,17.494,1,correct
13,3,6,11,8,658,-1,0,intrusion
13,3,6,12,4,269,1.391,1,correct
13,3,6,13,4,701,1.563,1,correct
13,3,6,14,2,490,1.085,1,correct
13,3,6,15,4,635,1.455,1,correct
13,3,6,16,6,149,-1,1,correct
13,3,6,17,4,1066,1.989,1,correct
13,3,6,18,8,463,4.805,1,correct
13,3,6,19,8,592,1.771,1,correct
13,3,6,20,2,44,0.867,1,correct
13,3,6,21,6,496,4.336,1,correct
13,3,6,22,8,352,1.804,1,correct
13,3,6,23,6,1193,1.883,1,correct
13,3,6,24,6,391,2.07,1,correct
13,3,6,25,6,644,1.785,1,correct
13,3,6,26,6,210,1.862,1,correct
13,3,6,27,8,1043,3.933,1,correct
13,3,6,28,8,544,2.391,1,correct
13,3,7,1,8,858,4.953,1,correct
13,3,7,2,2,368,0.975,1,correct
13,3,7,3,6,561,10.998,1,correct
13,3,7,4,6,689,1.992,1,correct
13,3,7,5,2,7,-1,1,correct
13,3,7,6,4,763,1.295,1,correct
13,3,7,7,6,1103,1.78,1,correct
13,3,7,8,8,399,4.721,1,correct
13,3,7,9,8,1008,-1,1,correct
13,3,7,10,8,609,1.315,1,correct
13,3,7,11,6,188,2.124,1,correct
13,3,7,12,8,117,2.538,1,correct
13,3,7,13,4,203,0.982,1,correct
13,3,7,14,8,766,11.529,1,correct
13,3,7,15,6,819,-1,0,intrusion
13,3,7,16,8,682,4.736,0,intrusion
13,3,7,17,2,211,1.402,1,correct
13,3,7,18,8,172,1.532,1,correct
13,3,7,19,4,365,1.359,1,correct
13,3,7,20,4,476,1.023,1,correct
13,3,7,21,4,1039,-1,1,correct
13,3,7,22,2,860,0.852,1,correct
13,3,7,23,4,54,0.832,1,correct
13,3,7,24,8,826,2.027,1,correct
13,3,7,25,6,128,1.938,1,correct
13,3,7,26,8,376,3.986,1,correct
13,3,7,27,6,360,2.449,1,correct
13,3,7,28,6,345,1.3,1,correct
13,3,8,1,2,1192,2.775,1,correct
13,3,8,2,2,340,-1,1,correct
13,3,8,3,8,354,1.675,1,correct
13,3,8,4,6,314,2.022,1,correct
13,3,8,5,4,591,-1,1,correct
13,3,8,6,6,183,-1,0,intrusion
13,3,8,7,8,926,1.43,1,correct
13,3,8,8,6,276,2.587,1,correct
13,3,8,9,4,713,1.272,1,correct
13,3,8,10,6,109,1.531,1,correct
13,3,8,11,6,596,1.622,1,correct
13,3,8,12,8,394,2.262,1,correct
13,3,8,13,6,243,2.207,1,correct
13,3,8,14,8,1027,2.564,1,correct
13,3,8,15,8,14,-1,1,correct
13,3,8,16,2,944,0.86,1,correct
13,3,8,17,6,890,1.497,1,correct
13,3,8,18,6,261,1.177,1,correct
13,3,8,19,8,604,2.561,1,correct
13,3,8,20,4,984,0.988,1,correct
13,3,8,21,2,643,1.873,1,correct
13,3,8,22,4,341,0.857,1,correct
13,3,8,23,8,500,1.641,1,correct
13,3,8,24,8,639,1.022,1,correct
13,3,8,25,4,195,2.142,1,correct
13,3,8,26,8,642,8.89,1,correct
13,3,8,27,4,322,2.067,1,correct
13,3,8,28,8,332,2.587,1,correct
14,1,1,1,2,567,1.32,1,correct
14,1,1,2,4,474,1.623,1,correct
14,1,1,3,4,334,4.58,1,correct
14,1,1,4,6,457,1.353,1,correct
14,1,1,5,6,575,-1,1,correct
14,1,1,6,6,1057,1.824,1,correct
14,1,1,7,8,453,3.352,1,correct
14,1,1,8,4,506,-1,0,intrusion
14,1,1,9,8,1109,8.058,0,intrusion
14,1,1,10,6,521,6.619,1,correct
14,1,1,11,8,62,4.821,0,intrusion
14,1,1,12,8,376,2.056,1,correct
14,1,1,13,4,228,1.535,1,correct
14,1,1,14,6,617,4.503,1,correct
14,1,1,15,8,269,2.087,1,correct
14,1,1,16,8,622,1.786,1,correct
14,1,1,17,2,997,1.679,1,correct
14,1,1,18,6,845,6.619,0,intrusion
14,1,1,19,8,1177,3.358,0,intrusion
14,1,1,20,8,456,10.15,0,intrusion
14,1,1,21,8,353,4.383,0,intrusion
14,1,1,22,6,924,2.741,1,correct
14,1,1,23,2,657,-1,1,correct
14,1,1,24,8,627,-1,1,correct
14,1,1,25,4,1020,2.038,1,correct
14,1,1,26,6,605,4.787,1,correct
14,1,1,27,4,891,3.65,0,intrusion
14,1,1,28,2,890,0.903,1,correct
14,1,2,1,6,1119,2.525,0,intrusion
14,1,2,2,2,428,1.418,1,correct
14,1,2,3,8,971,-1,1,correct
14,1,2,4,8,662,4.203,0,intrusion
14,1,2,5,6,502,-1,1,correct
14,1,2,6,8,202,1.93,1,correct
14,1,2,7,6,1152,2.153,0,intrusion
14,1,2,8,8,175,1.584,1,correct
14,1,2,9,8,471,3.849,0,intrusion
14,1,2,10,8,537,6.157,1,correct
14,1,2,11,4,1176,-1,1,correct
14,1,2,12,6,479,6.631,1,correct
14,1,2,13,6,454,1.898,1,correct
14,1,2,14,2,178,1.206,1,correct
14,1,2,15,6,787,7.791,0,intrusion
14,1,2,16,8,293,9.397,1,correct
14,1,2,17,4,476,1.888,1,correct
14,1,2,18,8,863,3.915,0,intrusion
14,1,2,19,8,795,2.076,1,correct
14,1,2,20,2,539,1.552,1,correct
14,1,2,21,4,708,1.664,0,intrusion
14,1,2,22,2,316,-1,1,correct
14,1,2,23,8,900,10.784,1,correct
14,1,2,24,6,885,1.12,1,correct
14,1,2,25,4,926,3.923,1,correct
14,1,2,26,4,1055,1.813,1,correct
14,1,2,27,4,1117,2.555,1,correct
14,1,2,28,6,748,2.389,1,correct
14,1,3,1,8,168,5.011,1,correct
14,1,3,2,4,108,1.991,1,correct
14,1,3,3,4,579,2.05,1,correct
14,1,3,4,2,1148,-1,1,correct
14,1,3,5,2,459,0.819,1,correct
14,1,3,6,8,173,2.826,1,correct
14,1,3,7,4,635,1.17,1,correct
14,1,3,8,6,1167,2.071,0,intrusion
14,1,3,9,2,879,1.634,1,correct
14,1,3,10,6,730,1.673,1,correct
14,1,3,11,8,963,3.25,1,correct
14,1,3,12,8,1079,6.207,0,intrusion
14,1,3,13,6,645,1.33,1,correct
14,1,3,14,6,649,-1,1,correct
14,1,3,15,8,85,2.396,1,correct
14,1,3,16,6,632,3.691,0,intrusion
14,1,3,17,2,833,1.307,1,correct
14,1,3,18,4,1023,-1,1,correct
14,1,3,19,8,839,15.419,0,intrusion
14,1,3,20,6,630,1.101,1,correct
14,1,3,21,8,672,8.322,1,correct
14,1,3,22,6,182,8.373,0,intrusion
14,1,3,23,4,98,2.457,1,correct
14,1,3,24,8,523,12.41,0,intrusion
14,1,3,25,4,469,0.931,1,correct
14,1,3,26,6,965,1.799,1,correct
14,1,3,27,8,938,12.203,1,correct
14,1,3,28,8,437,-1,1,correct
14,1,4,1,8,241,-1,0,intrusion
14,1,4,2,8,707,8.374,0,intrusion
14,1,4,3,8,699,1.6,1,correct
14,1,4,4,4,183,-1,1,correct
14,1,4,5,8,247,3.163,0,intrusion
14,1,4,6,6,1,2.226,1,correct
14,1,4,7,4,542,1.674,1,correct
14,1,4,8,2,1078,1.774,1,correct
14,1,4,9,8,563,4.643,1,correct
14,1,4,10,6,646,-1,0,intrusion
14,1,4,11,6,1114,3.692,0,intrusion
14,1,4,12,2,744,-1,1,correct
14,1,4,13,2,408,1.277,1,correct
14,1,4,14,6,1019,2.236,1,correct
14,1,4,15,4,827,1.023,1,correct
14,1,4,16,4,927,1.852,1,correct
14,1,4,17,6,638,2.353,1,correct
14,1,4,18,4,400,1.063,1,correct
14,1,4,19,8,669,3.595,0,intrusion
14,1,4,20,6,39,3.959,1,correct
14,1,4,21,8,352,14.589,0,intrusion
14,1,4,22,8,466,1.817,1,correct
14,1,4,23,6,24,1.537,1,correct
14,1,4,24,8,1197,9.763,0,intrusion
14,1,4,25,8,731,1.483,1,correct
14,1,4,26,2,1129,1.42,1,correct
14,1,4,27,4,472,1.543,1,correct
14,1,4,28,6,800,2.329,1,correct
14,1,5,1,8,612,2.564,1,correct
14,1,5,2,4,1124,1.805,1,correct
14,1,5,3,2,903,4.189,1,correct
14,1,5,4,8,319,2.029,1,correct
14,1,5,5,2,159,-1,1,correct
14,1,5,6,8,101,5.646,1,correct
14,1,5,7,6,761,1.201,1,correct
14,1,5,8,8,796,-1,0,intrusion
14,1,5,9,4,256,2.651,1,correct
14,1,5,10,6,91,3.035,1,correct
14,1,5,11,2,191,1.208,1,correct
14,1,5,12,6,1136,5.407,1,correct
14,1,5,13,2,783,0.778,1,correct
14,1,5,14,6,726,6.286,0,intrusion
14,1,5,15,8,372,1.702,1,correct
14,1,5,16,4,621,1.951,1,correct
14,1,5,17,6,1100,-1,1,correct
14,1,5,18,8,562,3.648,1,correct
14,1,5,19,6,513,1.537,1,correct
14,1,5,20,8,75,12.509,1,correct
14,1,5,21,4,800,-1,0,new
14,1,5,22,8,193,4.863,1,correct
14,1,5,23,6,1155,20.705,1,correct
14,1,5,24,4,237,1.598,1,correct
14,1,5,25,4,767,2.036,1,correct
14,1,5,26,6,131,8.189,0,intrusion
14,1,5,27,8,389,7.315,0,intrusion
14,1,5,28,8,693,1.498,1,correct
14,1,6,1,8,278,-1,0,intrusion
14,1,6,2,4,892,2.283,1,correct
14,1,6,3,8,203,2.974,1,correct
14,1,6,4,4,438,2.15,1,correct
14,1,6,5,6,684,3.578,1,correct
14,1,6,6,8,186,3.779,1,correct
14,1,6,7,4,595,-1,1,correct
14,1,6,8,6,610,3.44,0,intrusion
14,1,6,9,2,60,-1,1,correct
14,1,6,10,6,333,-1,1,correct
14,1,6,11,4,822,1.598,1,correct
14,1,6,12,8,562,5.545,1,correct
14,1,6,13,6,249,5.675,1,correct
14,1,6,14,4,820,1.313,1,correct
14,1,6,15,8,465,1.239,1,correct
14,1,6,16,2,447,1.229,1,correct
14,1,6,17,6,181,1.947,1,correct
14,1,6,18,6,79,3.072,0,intrusion
14,1,6,19,8,15,3.844,1,correct
14,1,6,20,2,246,2.097,1,correct
14,1,6,21,4,345,1.999,1,correct
14,1,6,22,8,781,2.508,1,correct
14,1,6,23,8,445,2.025,1,correct
14,1,6,24,8,863,1.439,1,correct
14,1,6,25,6,279,7.828,0,intrusion
14,1,6,26,2,1056,1.001,1,correct
14,1,6,27,6,188,5.684,1,correct
14,1,6,28,8,1060,2.02,1,correct
14,1,7,1,8,925,3.003,1,correct
14,1,7,2,6,877,2.668,1,correct
14,1,7,3,8,1031,1.345,1,correct
14,1,7,4,2,170,-1,1,correct
14,1,7,5,8,581,2.405,0,intrusion
14,1,7,6,4,200,-1,1,correct
14,1,7,7,6,130,3.627,0,intrusion
14,1,7,8,2,748,2.416,1,correct
14,1,7,9,4,442,1.612,1,correct
14,1,7,10,4,1188,1.648,1,correct
14,1,7,11,6,30,1.753,1,correct
14,1,7,12,8,999,5.257,1,correct
14,1,7,13,4,216,1.619,1,correct
14,1,7,14,6,761,-1,1,correct
14,1,7,15,8,421,1.929,1,correct
14,1,7,16,6,474,10.002,1,correct
14,1,7,17,6,1061,1.564,1,correct
14,1,7,18,8,656,3.761,1,correct
14,1,7,19,4,1049,0.87,1,correct
14,1,7,20,8,303,9.64,0,intrusion
14,1,7,21,8,85,-1,0,intrusion
14,1,7,22,8,850,2.915,0,intrusion
14,1,7,23,8,678,8.104,1,correct
14,1,7,24,2,767,1.769,1,correct
14,1,7,25,6,473,2.017,1,correct
14,1,7,26,2,1057,1.534,1,correct
14,1,7,27,4,446,2.026,1,correct
14,1,7,28,6,459,5.498,0,intrusion
14,2,1,1,4,724,1.431,1,correct
14,2,1,2,2,784,1.083,1,correct
14,2,1,3,4,919,-1,1,correct
14,2,1,4,6,535,10.435,0,intrusion
14,2,1,5,8,9,11.725,0,intrusion
14,2,1,6,8,772,7.164,1,correct
14,2,1,7,8,182,10.123,1,correct
14,2,1,8,6,1167,8.706,1,correct
14,2,1,9,6,617,6.663,1,correct
14,2,1,10,8,336,7.075,1,correct
14,2,1,11,2,592,1.24,1,correct
14,2,1,12,6,1117,2.743,1,correct
14,2,1,13,8,625,1.449,1,correct
14,2,1,14,6,855,1.544,1,correct
14,2,1,15,8,302,24.276,0,intrusion
14,2,1,16,6,1006,-1,1,correct
14,2,1,17,8,721,2.716,1,correct
14,2,1,18,4,552,1.198,1,correct
14,2,1,19,4,866,1.753,1,correct
14,2,1,20,8,536,-1,1,correct
14,2,1,21,6,1184,6.301,1,correct
14,2,1,22,2,191,-1,1,correct
14,2,1,23,8,598,2.118,1,correct
14,2,1,24,2,559,1.574,1,correct
14,2,1,25,8,731,3.468,1,correct
14,2,1,26,4,171,1.819,1,correct
14,2,1,27,4,205,1.394,1,correct
14,2,1,28,6,1035,2.361,1,correct
14,2,2,1,6,1081,16.97,0,intrusion
14,2,2,2,4,4,1.392,1,correct
14,2,2,3,8,384,2.503,1,correct
14,2,2,4,4,248,1.417,1,correct
14,2,2,5,6,35,10.69,1,correct
14,2,2,6,6,493,4.035,0,intrusion
14,2,2,7,8,1002,-1,1,correct
14,2,2,8,4,1142,2.265,1,correct
14,2,2,9,4,1101,1.361,1,correct
14,2,2,10,6,376,9.928,1,correct
14,2,2,11,8,190,3.355,1,correct
14,2,2,12,8,504,1.478,1,correct
14,2,2,13,8,324,5.471,1,correct
14,2,2,14,4,1140,-1,1,correct
14,2,2,15,8,950,3.804,1,correct
14,2,2,16,2,337,-1,1,correct
14,2,2,17,8,1080,2.735,1,correct
14,2,2,18,6,1149,-1,1,correct
14,2,2,19,8,360,2.854,1,correct
14,2,2,20,4,1174,3.695,1,correct
14,2,2,21,2,879,1.955,1,correct
14,2,2,22,6,143,2.351,1,correct
14,2,2,23,2,347,1.685,1,correct
14,2,2,24,6,663,1.841,1,correct
14,2,2,25,8,148,7.747,0,intrusion
14,2,2,26,8,576,1.878,1,correct
14,2,2,27,6,64,1.84,1,correct
14,2,2,28,2,1192,1.152,1,correct
14,2,3,1,4,294,1.973,1,correct
14,2,3,2,2,799,1.21,1,correct
14,2,3,3,8,785,12.695,1,correct
14,2,3,4,2,958,-1,1,correct
14,2,3,5,6,218,2.031,1,correct
14,2,3,6,4,977,7.277,1,correct
14,2,3,7,4,570,2.068,1,correct
14,2,3,8,8,414,9.151,0,intrusion
14,2,3,9,8,426,2.193,1,correct
14,2,3,10,6,7,5.922,1,correct
14,2,3,11,8,180,19.018,0,intrusion
14,2,3,12,8,72,5.361,0,intrusion
14,2,3,13,8,156,9.151,1,correct
14,2,3,14,2,167,1.007,1,correct
14,2,3,15,4,865,2.192,1,correct
14,2,3,16,8,421,2.444,1,correct
14,2,3,17,6,128,7.075,0,intrusion
14,2,3,18,6,768,-1,0,new
14,2,3,19,8,487,2.321,1,correct
14,2,3,20,6,995,3.306,1,correct
14,2,3,21,4,657,2.018,1,correct
14,2,3,22,8,439,14.003,0,intrusion
14,2,3,23,6,969,2.062,1,correct
14,2,3,24,8,1071,-1,1,correct
14,2,3,25,6,723,2.37,1,correct
14,2,3,26,6,1025,1.522,1,correct
14,2,3,27,2,342,1.596,1,correct
14,2,3,28,4,170,-1,1,correct
14,2,4,1,4,491,1.611,1,correct
14,2,4,2,8,1005,1.601,1,correct
14,2,4,3,8,1160,10.968,1,correct
14,2,4,4,4,1044,1.71,1,correct
14,2,4,5,4,434,2.218,1,correct
14,2,4,6,4,1036,-1,1,correct
14,2,4,7,2,891,-1,1,correct
14,2,4,8,6,369,3.43,1,correct
14,2,4,9,6,720,1.348,1,correct
14,2,4,10,8,47,3.708,1,correct
14,2,4,11,8,1033,6.696,0,intrusion
14,2,4,12,8,1161,2.092,1,correct
14,2,4,13,6,1084,1.673,1,correct
14,2,4,14,6,832,6.103,0,intrusion
14,2,4,15,8,1022,2.179,1,correct
14,2,4,16,2,578,1.93,1,correct
14,2,4,17,2,506,1.6,1,correct
14,2,4,18,6,268,-1,0,new
14,2,4,19,6,890,6.645,0,intrusion
14,2,4,20,2,331,1.961,1,correct
14,2,4,21,8,661,1.286,1,correct
14,2,4,22,8,728,6.06,1,correct
14,2,4,23,4,265,8.27,0,intrusion
14,2,4,24,6,352,4.726,1,correct
14,2,4,25,6,604,2.749,1,correct
14,2,4,26,8,266,-1,1,correct
14,2,4,27,8,299,2.888,1,correct
14,2,4,28,4,952,10.187,1,correct
14,2,5,1,6,614,2.984,1,correct
14,2,5,2,8,588,2.502,1,correct
14,2,5,3,2,135,1.115,1,correct
14,2,5,4,2,12,0.827,1,correct
14,2,5,5,8,11,1.118,1,correct
14,2,5,6,4,594,4.421,1,correct
14,2,5,7,4,1062,1.471,1,correct
14,2,5,8,8,236,6.365,0,intrusion
14,2,5,9,6,483,9.797,0,intrusion
14,2,5,10,8,406,15.135,0,intrusion
14,2,5,11,4,742,-1,1,correct
14,2,5,12,8,602,2.42,1,correct
14,2,5,13,6,1159,-1,1,correct
14,2,5,14,4,965,2.561,1,correct
14,2,5,15,6,1049,2.348,1,correct
14,2,5,16,6,847,4.564,0,intrusion
14,2,5,17,8,609,1.692,1,correct
14,2,5,18,2,864,-1,1,correct
14,2,5,19,6,26,6.402,0,intrusion
14,2,5,20,8,619,7.663,1,correct
14,2,5,21,8,774,7.595,0,intrusion
14,2,5,22,6,411,1.176,1,correct
14,2,5,23,2,788,1.083,1,correct
14,2,5,24,4,20,6.408,1,correct
14,2,5,25,4,908,1.125,1,correct
14,2,5,26,8,833,-1,1,correct
14,2,5,27,6,172,4.246,1,correct
14,2,5,28,8,1019,2.558,1,correct
14,2,6,1,6,1029,2.403,1,correct
14,2,6,2,8,614,2.236,1,correct
14,2,6,3,8,657,-1,1,correct
14,2,6,4,6,453,3.536,1,correct
14,2,6,5,8,327,4.42,0,intrusion
14,2,6,6,6,192,3.075,0,intrusion
14,2,6,7,4,521,1.936,1,correct
14,2,6,8,8,1012,1.133,1,correct
14,2,6,9,8,967,2.58,1,correct
14,2,6,10,2,344,0.926,1,correct
14,2,6,11,8,118,10.615,0,intrusion
14,2,6,12,8,106,2.591,1,correct
14,2,6,13,4,292,0.951,1,correct
14,2,6,14,4,319,1.195,1,correct
14,2,6,15,6,763,1.397,1,correct
14,2,6,16,2,353,1.195,1,correct
14,2,6,17,8,516,4.826,0,intrusion
14,2,6,18,4,579,1.437,1,correct
14,2,6,19,6,1058,8.135,1,correct
14,2,6,20,4,809,1.527,1,correct
14,2,6,21,8,155,3.185,0,intrusion
14,2,6,22,6,753,-1,1,correct
14,2,6,23,8,1122,5.891,0,intrusion
14,2,6,24,6,295,2.751,1,correct
14,2,6,25,4,1123,-1,0,intrusion
14,2,6,26,2,795,2.683,1,correct
14,2,6,27,2,462,-1,1,correct
14,2,6,28,6,800,1.845,1,correct
14,2,7,1,8,140,3.105,1,correct
14,2,7,2,8,412,9.604,0,intrusion
14,2,7,3,8,34,9.693,1,correct
14,2,7,4,2,11,1.508,1,correct
14,2,7,5,4,40,1.68,1,correct
14,2,7,6,8,284,6.451,1,correct
14,2,7,7,8,942,1.493,1,correct
14,2,7,8,4,644,1.149,1,correct
14,2,7,9,6,723,7.24,0,intrusion
14,2,7,10,6,860,3.181,1,correct
14,2,7,11,4,1004,2.056,1,correct
14,2,7,12,8,575,1.364,0,intrusion
14,2,7,13,4,241,1.402,1,correct
14,2,7,14,6,851,1.653,1,correct
14,2,7,15,2,1107,-1,1,correct
14,2,7,16,6,601,10.367,1,correct
14,2,7,17,6,1145,6.064,0,intrusion
14,2,7,18,6,735,1.33,0,intrusion
14,2,7,19,2,446,1.031,1,correct
14,2,7,20,2,951,0.897,1,correct
14,2,7,21,4,682,-1,1,correct
14,2,7,22,8,1165,8.46,0,intrusion
14,2,7,23,8,834,-1,0,intrusion
14,2,7,24,8,1084,5.483,0,intrusion
14,2,7,25,4,396,1.394,1,correct
14,2,7,26,8,410,5.527,0,intrusion
